simulation_id,timestamp,execution_time,num_obstacles,goal_reached,goal_reach_time,position_check_success_rate,min_distance_achieved,avg_distance,close_calls_5cm,safety_violations_2cm,total_distance_traveled,path_efficiency_ratio,total_curvature,trajectory_smoothness,max_curvature,overall_max_velocity,overall_avg_velocity,target_distance_from_base,execution_efficiency,danger_zone_percentage,warning_zone_percentage,safety_score,collision_count,absolute_min_distance,had_collision
91,2025-09-26T12:27:33.250252,20.0,0,False,,1.0,0.27496091119656907,0.274960911196569,0,0,0.001038354749407868,1.0000007497143697,207.57327560207517,0.5202337734387846,2.8440473546548137,0.004391885058007319,1.7380195228016614e-05,0.7175722582478743,,100.0,0.0,0,0,0.27496091119656907,False
97,2025-09-26T12:31:59.296328,20.0,3,False,,1.0,0.049483997104296885,0.051735853299581615,122,0,0.27596001130841014,1.7925926763224853,2264890.5528726145,5676.4174257459,1304718.0121009923,1.036629434555831,0.027050293312416235,0.8121739649577766,,100.0,100.0,0,0,0.049483997104296885,False
107,2025-09-26T12:39:55.634497,20.0,2,False,,1.0,0.03067802772297083,0.04336951625949753,401,0,0.18061585756228898,1.0813562084378803,920464.3240722808,2306.92813050697,101837.35990104235,1.1035599324390521,0.01761748892779243,0.9456262783729916,,100.0,100.0,0,0,0.03067802772297083,False
111,2025-09-26T12:43:18.251298,20.0,5,False,,1.0,0.0,0.05355959561325376,176,84,9.488336265274746,24.202535281288565,8024.390281726731,20.111253838914124,227.57308825486862,1.5499045948523062,0.12891122835374355,0.6753121525913548,,100.0,92.26932668329178,0,38,0.0,True
114,2025-09-26T12:45:34.838163,20.0,5,False,,1.0,0.002149719700063809,0.05023465491350333,268,32,6.168235208132033,5.732760763911567,63755.720732696594,159.7887737661569,3212.7666131920932,1.582905372492524,0.07848896478127595,0.39810592212455437,,100.0,86.0349127182045,0,11,0.002149719700063809,True
121,2025-09-26T12:50:57.432128,20.0,5,False,,1.0,0.03635829698861994,0.04938378526579208,222,0,4.021709147891353,187.6133856697813,39437.42394642836,98.84066151987054,1018.6804200205061,0.7827924650106755,0.17182085666633556,0.7967271592356758,,100.0,100.0,0,0,0.03635829698861994,False
122,2025-09-26T12:51:43.865485,20.0,3,False,,1.0,0.16102522592781443,0.16102523390289245,0,0,4.343314773416209e-05,1.0000229818389823,44.81477154548317,0.11231772317163702,5.7459184568910775,0.00037686396712688364,1.361780745735957e-06,0.7893379729330834,,100.0,0.0,0,0,0.16102522592781443,False
126,2025-09-26T12:55:05.141770,20.0,6,False,,1.0,0.30660403340434683,0.3066308958231355,0,0,0.0002918844559265159,1.0000001313410267,66.45411226516696,0.16655165981244854,1.508274350967496,0.00042720457437825377,2.6999130448746014e-06,0.8238707938467305,,100.0,0.0,0,0,0.30660403340434683,False
131,2025-09-26T12:58:53.345849,20.0,4,False,,1.0,0.0006317575209485906,0.006680365208872938,399,393,1.1659820985786005,1.2001403984952876,5266322.465219077,13198.803170975134,781145.7224258679,5.2600000009760555,0.020455769547018974,0.7287667855024532,,100.0,100.0,0,388,0.0006317575209485906,True
136,2025-09-26T13:02:45.318821,20.0,2,False,,1.0,0.025743233516912118,0.029235816260915534,401,0,0.2768879423946862,1.2836201397601985,38508.88732400133,96.51350206516625,3016.798337799105,1.1362195789621583,0.040006081190580925,0.8115335248080926,,100.0,100.0,0,0,0.025743233516912118,False
139,2025-09-26T13:05:02.828819,20.0,3,False,,1.0,0.024961162196646614,0.05699396788855026,139,0,2.6659395871993747,5.8863264872585885,41320.27624965252,103.55958959812664,791.5894251707193,1.17624853668929,0.13909750358954814,1.1192245376385608,,100.0,98.00498753117208,0,0,0.024961162196646614,False
140,2025-09-26T13:07:52.811597,20.0,2,False,,1.0,0.004810973783761722,0.01867841574488015,388,367,0.5678187681211819,1.831348117075267,1801848.4593401651,4515.9109256645725,197532.74699352492,1.104507239470255,0.03507438338483878,0.8315532593160291,,100.0,100.0,0,5,0.004810973783761722,True
143,2025-09-26T13:10:12.150559,20.0,6,False,,1.0,0.008349675512905694,0.03588897426010434,400,4,1.5567197576526794,10.439956667886225,17787.630932432952,44.58052865271419,1254.2177129019753,1.7333946641244593,0.06874220680910906,0.8417615596751941,,100.0,100.0,0,2,0.008349675512905694,True
151,2025-09-26T13:16:30.376523,20.0,5,False,,1.0,0.02518043047461996,0.05445254000092568,127,0,4.881655057240738,48.62133529043122,20187.835187964654,50.596078165324954,434.1915302758872,1.1288205935580773,0.14922794545943677,0.7863182524143619,,100.0,100.0,0,0,0.02518043047461996,False
154,2025-09-26T13:18:58.686601,20.0,6,False,,1.0,0.04795593221372799,0.05051863859307403,335,0,0.1497928670352188,1.0459795744428686,2358720.4871729966,5911.580168353376,149874.97914972692,0.6113904403870468,0.013693772839760863,1.1065990600155713,,100.0,100.0,0,0,0.04795593221372799,False
155,2025-09-26T13:19:47.845455,20.0,6,False,,1.0,0.03642918318020925,0.050156604812801694,52,0,0.4250264155440178,17.231891785300693,88811.26425173247,222.58462218479312,31991.4937636256,0.6446916228488038,0.016513842693812276,0.7927181416897069,,100.0,100.0,0,0,0.03642918318020925,False
158,2025-09-26T13:22:08.500979,20.0,2,False,,1.0,0.28060955955788935,0.2806095595578894,0,0,7.096776422498583e-05,1.000013279981241,75.70792637731738,0.18974417638425403,5.4514847781587585,0.0005465413496006377,1.8898359801525739e-06,0.4391721761582942,,100.0,0.0,0,0,0.28060955955788935,False
159,2025-09-26T13:22:56.466035,20.0,6,False,,1.0,0.02627026166235392,0.06439299147406095,125,0,4.596803950455353,54.44137418985811,22998.679210703223,57.64080002682507,771.0094733522603,1.122899171703403,0.20017320620710033,0.5225767997702706,,100.0,99.00249376558602,0,0,0.02627026166235392,False
163,2025-09-26T13:26:05.725695,20.0,6,False,,1.0,0.026597404592705983,0.03532610679932115,401,0,0.2394806542148981,1.8406796478723544,3319872.6463056477,8320.482822821172,516613.7857106124,1.0864060916779281,0.01988856668878701,0.8805260997216696,,100.0,100.0,0,0,0.026597404592705983,False
166,2025-09-26T13:28:29.524941,20.0,3,False,,1.0,0.054580198895793554,0.05626694608188797,0,0,0.013914491452130938,3.4115098796960717,342485.6142734332,858.359935522389,27757.52959317059,0.09627042278187678,0.0005119938819291508,0.6819022415891277,,100.0,100.0,0,0,0.054580198895793554,False
169,2025-09-26T13:30:49.554266,20.0,4,False,,1.0,0.04542186873953725,0.06071601479285173,2,0,0.2219886771905023,2.292504526184208,15144.68278341802,37.95659845468177,1830.0425704005381,1.1083424647001412,0.011595906034955345,0.8661595666326204,,100.0,100.0,0,0,0.04542186873953725,False
174,2025-09-26T13:34:53.212388,20.0,4,False,,1.0,0.012551164518536771,0.015284827842679895,401,379,0.23092531289546187,1.260887002855216,469741.5520609049,1177.2971229596617,21245.585447611753,0.7411610900514312,0.02458451483663613,0.8886041155287403,,100.0,100.0,0,0,0.012551164518536771,False
177,2025-09-26T13:37:17.162117,20.0,5,False,,1.0,0.023737609482927233,0.0489606713400734,219,0,5.60977710373891,14.739297091331963,17451.477206345913,43.73803811114265,549.2993728862477,1.1391834168887793,0.22804731466495856,0.8488921865563933,,100.0,100.0,0,0,0.023737609482927233,False
181,2025-09-26T13:40:29.978084,20.0,4,False,,1.0,0.023618753950918878,0.03656426560854307,401,0,0.16678791232395632,1.1928127078844606,1513480.9208085092,3793.1852651842337,49159.018658779,1.2269351723425324,0.029380198864243773,0.61237835762107,,100.0,100.0,0,0,0.023618753950918878,False
187,2025-09-26T13:45:35.778142,20.0,3,False,,1.0,0.028127205642745744,0.05634023442538235,38,0,0.17588254970253156,1.0421432847302383,2547086.8660103036,6383.676355915547,435880.10783915204,0.6797027780298608,0.024076765184078218,1.1265109298629898,,100.0,100.0,0,0,0.028127205642745744,False
188,2025-09-26T13:46:23.088363,20.0,6,False,,1.0,0.012031796268279164,0.05520198422785404,186,28,5.575186504128375,18.340191085923298,15725.515635578035,39.41231988866679,897.1621750441419,1.1421687941003382,0.23720498483172112,0.8476555221175244,,100.0,97.2568578553616,0,0,0.012031796268279164,False
190,2025-09-26T13:47:58.400270,20.0,5,False,,1.0,0.03569227136791437,0.05995016895185696,8,0,0.3385734904844203,6.476953169373462,108606.3164572484,272.19628184774035,75566.93557912367,1.103985987655221,0.010694275785415885,0.916935338978425,,100.0,100.0,0,0,0.03569227136791437,False
196,2025-09-26T13:52:42.893406,20.0,2,False,,1.0,0.033253894414797425,0.03809264451964085,396,0,0.15582949948639202,1.1058731004115838,4880528.051908949,12231.899879471053,594808.1518585258,1.1363017154369293,0.02489575145939111,0.8627658146706024,,100.0,100.0,0,0,0.033253894414797425,False
198,2025-09-26T13:54:21.465665,20.0,5,False,,1.0,0.01649566755690066,0.021429411513808616,401,150,1.5841832910380436,6.266643580534263,84854.43298861047,212.6677518511539,1271.0154134923862,1.3993887556579965,0.25687045461571356,0.78804584539157,,100.0,100.0,0,0,0.01649566755690066,False
200,2025-09-26T13:55:58.547682,20.0,5,False,,1.0,0.02499279558917519,0.05687710168740265,8,0,0.32310346104865983,1.8244782051678265,206999.671050895,518.7961680473561,8436.786682262999,1.7030349426816063,0.02163891803243948,0.7462932275226549,,100.0,100.0,0,0,0.02499279558917519,False
204,2025-09-26T13:59:11.252813,20.0,6,False,,1.0,3.4332275390625e-05,0.05082181961373529,160,6,4.41154721158367,22.225087789423768,27290.709538869036,68.39776826784215,827.383748250282,1.2040570527804406,0.13763120720987895,0.8822590376359365,,100.0,99.25187032418953,0,2,3.4332275390625e-05,True
210,2025-09-26T14:04:06.289499,20.0,3,False,,1.0,0.0218155561261354,0.054407455067816135,167,0,4.641999839279103,150.82849875618453,24395.20793666621,61.14087202171981,1012.9060940225861,0.8235152227949808,0.15590367017587592,0.7970863972723387,,100.0,100.0,0,0,0.0218155561261354,False
221,2025-09-26T14:13:08.255626,20.0,6,False,,1.0,0.02681236081286167,0.03680462010987319,401,0,0.1206140265766829,1.1996456650716316,14709245.439956276,36865.27679187036,1179736.9337172743,1.0119980620701723,0.01584474161143807,0.7576935526488425,,100.0,100.0,0,0,0.02681236081286167,False
228,2025-09-26T14:19:07.014116,20.0,5,False,,1.0,0.016046384157422156,0.018131205643925206,401,357,0.12799576183391212,1.0563832656184877,1991466.0449619587,4991.1429698294705,250389.27873083338,0.7421991466153013,0.014140380811142947,1.1109449875176947,,100.0,100.0,0,0,0.016046384157422156,False
235,2025-09-26T14:24:50.478153,20.0,2,False,,1.0,0.05560224007385421,0.06995079967885857,0,0,0.12461758628554485,1.458937387549574,2479695.635319517,6214.776028369717,191127.44191597248,0.37654693522684635,0.004503045710240078,0.6457417270746746,,100.0,100.0,0,0,0.05560224007385421,False
236,2025-09-26T14:25:39.655208,20.0,2,False,,1.0,0.002756690262511124,0.024012949823841254,397,154,4.7518073330340105,66.6448411394784,50018.30281855497,125.35915493372167,2300.7546524250083,0.9387967809931329,0.05715292906037073,0.9041999496207572,,100.0,100.0,0,20,0.002756690262511124,True
238,2025-09-26T14:27:17.464136,20.0,6,False,,1.0,0.05367457054582782,0.05435356157408133,0,0,0.06302320969437541,1.2889850939326415,341212.1346770711,855.1682573360179,55603.92952192979,0.20437927394936095,0.004689215723724947,0.7005355112132178,,100.0,100.0,0,0,0.05367457054582782,False
239,2025-09-26T14:28:06.530026,20.0,2,False,,1.0,0.06630495998592945,0.06630495998592945,0,0,0.0,,0.0,0.0,0.0,0.25412391680124186,0.049103269532791566,0.9487100348021013,,100.0,100.0,0,0,0.06630495998592945,False
241,2025-09-26T14:32:52.861371,20.0,2,False,,1.0,0.034974438071934816,0.06925599161998736,17,0,0.6048771956875305,8.701610527312493,57529.60554906769,144.18447506032007,16375.717750539068,0.45933236444219133,0.01740145199740271,0.7106941577515723,,100.0,100.0,0,0,0.034974438071934816,False
244,2025-09-26T14:35:44.756776,20.0,5,False,,1.0,0.0008615982745146984,0.054016923004340175,216,51,8.500616363784655,43.11084629464505,10223.791981728538,25.623538801324653,273.39226257480334,3.7240788078133646,0.3939736119785149,0.9804139093148116,,100.0,89.77556109725685,0,11,0.0008615982745146984,True
246,2025-09-26T14:37:22.733652,20.0,5,False,,1.0,0.04005448959377461,0.04165885308960093,401,0,0.12735697108388036,1.0039380644455906,2181307.993178703,5466.937326262412,243900.5283189239,0.34362442528010434,0.01106558639715695,1.0643218989798995,,100.0,100.0,0,0,0.04005448959377461,False
250,2025-09-26T14:40:43.822430,20.0,3,False,,1.0,0.010648457980361263,0.022687013477550862,396,140,2.7908329294998713,10.730681619153803,46600.37679276448,116.79292429264282,1304.0362737206658,1.1085978586986849,0.15513439445156424,0.7980253613482493,,100.0,100.0,0,0,0.010648457980361263,False
256,2025-09-26T14:45:48.744459,20.0,5,False,,1.0,0.02385285938097028,0.024064328951167887,401,0,0.0003393990276734661,1.0188484385410117,579434.7145457846,1452.2173296886826,192600.74795780945,0.0010959046245657689,1.2648542930271806e-05,0.624944847798459,,100.0,100.0,0,0,0.02385285938097028,False
258,2025-09-26T14:47:30.506493,20.0,5,False,,1.0,0.03304563462145273,0.0340116133087692,401,0,0.16042115249619623,1.0677918892441909,164957.22916450363,413.42663951003414,33294.382198517014,0.686079965201558,0.014345864512317468,0.8693187009000055,,100.0,100.0,0,0,0.03304563462145273,False
264,2025-09-26T14:52:53.506174,20.0,4,False,,1.0,0.030619608494597675,0.04778330478299121,192,0,3.1421175417243843,36.98412182148584,60060.49544280949,150.5275575007756,1572.1263031558208,0.8171266063343169,0.16392128681167625,0.8519928307949827,,100.0,100.0,0,0,0.030619608494597675,False
268,2025-09-26T14:56:20.062754,20.0,4,False,,1.0,0.022469966208629615,0.023604199432767363,401,0,0.16670393922527535,1.2776614261942094,5265002.920426568,13195.496041169346,1048708.7968788403,0.8383379730497269,0.015154862518925383,0.9110192053547274,,100.0,100.0,0,0,0.022469966208629615,False
269,2025-09-26T14:57:10.472210,20.0,4,False,,1.0,0.04565544218885852,0.05980819080674048,2,0,0.147414752888512,1.0318138880761296,2815494.394484219,7056.376928531877,567206.5627539092,1.0614054243209075,0.016099693708876584,0.8808123180920059,,100.0,100.0,0,0,0.04565544218885852,False
272,2025-09-26T14:59:45.574801,20.0,3,False,,1.0,0.006847981861226605,0.039589987107769835,313,84,3.616377480912046,22.737324809663573,53150.44918453908,133.20914582591243,5794.850903137341,1.5963589440142054,0.20156324015489627,0.929374607850181,,100.0,98.75311720698254,0,28,0.006847981861226605,True
274,2025-09-26T15:01:26.596423,20.0,4,False,,1.0,0.16863323634316033,0.16863323634316038,0,0,0.0002639002924010215,1.0000098818576577,166.28704683414963,0.4167595158750619,4.061043208544651,0.0009109321890160421,6.1369596810451244e-06,0.8159823201159252,,100.0,0.0,0,0,0.16863323634316033,False
286,2025-09-26T15:11:51.794186,20.0,5,False,,1.0,0.00011854722157038085,0.027188563629040954,337,187,17.060555884687922,138.1575842032719,8688.490673165044,21.77566584753143,509.51242462461977,2.779815728096448,0.21983028449300246,0.5672520440670399,,100.0,99.75062344139651,0,127,0.00011854722157038085,True
287,2025-09-26T15:12:42.780154,20.0,4,False,,1.0,0.040458504786781896,0.05710323666328431,23,0,0.43973750504355585,8.344333464512912,32713.999960842484,81.98997483920424,4412.173535528152,0.7606876551772814,0.015424224953586873,0.8165745972843229,,100.0,100.0,0,0,0.040458504786781896,False
289,2025-09-26T15:14:24.951688,20.0,2,False,,1.0,0.03491820466627278,0.0469014805696583,401,0,0.16108945744719147,1.0592435236976876,5853645.337627819,14670.790319869226,968019.3802846863,1.1422449237239765,0.020957109581479807,0.5936497100117883,,100.0,100.0,0,0,0.03491820466627278,False
290,2025-09-26T15:15:17.055770,20.0,5,False,,1.0,0.01232110626288087,0.016054454496660417,401,381,0.46296791674475246,4.389671012463252,588612.9319482401,1475.2203808226554,23139.239089238858,0.7609442829900455,0.015941502657349147,0.8921926410829778,,100.0,100.0,0,0,0.01232110626288087,False
296,2025-09-26T15:20:34.251494,20.0,0,False,,1.0,0.13802798069352915,0.13802798069352915,0,0,0.059024649253702814,6.743075211557877,2183138.4748845017,5471.52499971053,90830.03571164903,2.205720517591745,0.05683994899230367,0.43556260266422453,,100.0,0.0,0,0,0.13802798069352915,False
297,2025-09-26T15:21:25.670038,20.0,6,False,,1.0,0.0331654134714852,0.0537014738061862,45,0,0.6798871565238885,6.767354535158768,119264.64675303006,298.90888910533846,67057.24864071456,0.5828191536777771,0.02452287035671978,0.5186683106017506,,100.0,100.0,0,0,0.0331654134714852,False
298,2025-09-26T15:22:16.592279,20.0,6,False,,1.0,0.019100305161921485,0.052663571703198034,62,1,1.4869870009907526,9.01470851653683,50341.02165508958,126.16797407290625,13725.21106239153,1.4402098741444251,0.06298027277030824,0.9704487124252611,,100.0,100.0,0,0,0.019100305161921485,False
301,2025-09-26T15:24:52.664216,20.0,5,False,,1.0,1.239389693882829e-05,0.048564190207697394,292,272,5.4261302057344185,53.187581947720076,68174.06800283026,170.86232582162972,36537.60758537866,5.260000000628553,0.09304010861048281,0.95614384129925,,100.0,77.55610972568579,0,58,1.239389693882829e-05,True
306,2025-09-26T15:29:28.517164,20.0,2,False,,1.0,0.0480673326517322,0.05431588816960839,3,0,0.4028012714414681,1.2877257421784902,249866.0586578162,626.2307234531733,35395.93441209935,0.5014740284513111,0.033167231662373974,0.7542305111729533,,100.0,100.0,0,0,0.0480673326517322,False
315,2025-09-26T15:37:33.591294,20.0,0,False,,1.0,0.02313708540713014,0.02313708540713014,401,0,0.0006611259951362995,1.0728532099901336,12441618.298977097,31182.00074931603,1040463.6452587709,0.006952588267731041,9.353792387591144e-05,0.36437723235169733,,100.0,100.0,0,0,0.02313708540713014,False
324,2025-09-26T15:45:18.548999,20.0,4,False,,1.0,0.028799191822988148,0.03010917074860433,401,0,0.10870942464162286,1.1640453883094262,2960517.5911103417,7419.84358674271,314715.1571477066,1.2456038250554549,0.013466168634745593,0.9202848810536215,,100.0,100.0,0,0,0.028799191822988148,False
325,2025-09-26T15:46:14.119973,20.0,3,False,,1.0,0.026946397206078047,0.03568603231355837,401,0,0.2136663467325623,1.1258794048370295,315904.7996816627,791.7413525856208,10628.23834420463,1.3954889667372183,0.03086421202175889,0.7228502921870686,,100.0,100.0,0,0,0.026946397206078047,False
328,2025-09-26T15:48:54.588109,20.0,2,False,,1.0,0.04258940099133737,0.0597418733843584,3,0,0.27166983271148415,5.1863870697720245,5067111.553737705,12699.527703603268,131466.6122292787,0.5206515213687399,0.012904836148641255,0.8315913152693166,,100.0,100.0,0,0,0.04258940099133737,False
335,2025-09-26T15:55:06.260651,20.0,5,False,,1.0,0.003825653490755759,0.004557522850927548,401,401,0.003550275765892976,1.0007297498892442,189125.41521686822,473.99853437811583,37144.60465137762,0.11202831422165604,0.0004306619195216563,0.9128271589337789,,100.0,100.0,0,401,0.003825653490755759,True
339,2025-09-26T15:58:49.322643,20.0,0,False,,1.0,0.2732902885118675,0.2732902885118675,0,0,0.0019317885098110298,1.0000011901365093,260.26408863123254,0.6522909489504574,2.896029612704555,0.0036717572735392376,3.2269279106199075e-05,0.8623034911470843,,100.0,0.0,0,0,0.2732902885118675,False
351,2025-09-26T16:09:53.224121,20.0,4,False,,1.0,0.200218584541247,0.20021858923557215,0,0,1.1018612366337377e-08,1.0000000000140417,0.0,0.0,0.0,5.876093389645121e-09,1.1765444842275543e-09,0.7055935571449584,,100.0,0.0,0,0,0.200218584541247,False
352,2025-09-26T16:10:47.953259,20.0,4,False,,1.0,0.0006168019745126497,0.029260587070022537,401,23,0.5499779774192293,3.6980257674823998,1796959.6222981014,4503.658201248376,78738.37223430013,1.6665470082165397,0.05231119757544018,0.634814158513446,,100.0,100.0,0,12,0.0006168019745126497,True
353,2025-09-26T16:11:42.595157,20.0,5,False,,1.0,0.19741925732576154,0.19766450465527205,0,0,0.5993240666664642,2.402725868084188,189065.97698131783,473.8495663692177,57329.793276146665,2.1483792788759817,0.046528827200894164,0.66052576561894,,100.0,0.0,0,0,0.19741925732576154,False
354,2025-09-26T16:12:36.325322,20.0,6,False,,1.0,0.07591110079170893,0.0760739801850875,0,0,0.0026841862830670584,1.082599135758171,3205133.309949934,8032.915563784297,132936.9317478329,0.24003189707622097,9.865507041952085e-05,0.8169447903743964,,100.0,100.0,0,0,0.07591110079170893,False
358,2025-09-26T16:16:09.253140,20.0,6,False,,1.0,0.03275648726827056,0.034335737103181135,387,0,0.11808080107311678,1.02550349981763,1739823.2580821852,4360.45929343906,101790.69006580718,0.3872068451306181,0.005679014647910057,0.7429839073134198,,100.0,100.0,0,0,0.03275648726827056,False
360,2025-09-26T16:17:56.282917,20.0,6,False,,1.0,9.490881787293713e-05,0.011193087901255025,401,401,0.6444587849527155,4.332210729576524,853557.4309886371,2139.2416816757823,28441.374382056107,5.260000006417308,0.24511590223191365,0.9341958551205152,,100.0,100.0,0,34,9.490881787293713e-05,True
363,2025-09-26T16:20:41.114488,20.0,5,False,,1.0,0.0005318080668885849,0.022207516247894098,379,354,1.0372414044645126,1.8819572550161583,7663490.398703381,19206.742853893185,156210.6335507377,1.1981787651977838,0.05054865650897711,1.102376253692929,,100.0,99.75062344139651,0,10,0.0005318080668885849,True
364,2025-09-26T16:21:36.534154,20.0,5,False,,1.0,0.03182040496100583,0.03648170983546897,388,0,0.12474091493800077,1.2063198326369942,3296603.5486037536,8262.164282214924,254917.77130189232,0.6994074732104553,0.015009407395721503,1.1818932968739613,,100.0,100.0,0,0,0.03182040496100583,False
365,2025-09-26T16:22:30.994619,20.0,5,False,,1.0,0.0,0.005267793900492988,400,395,10.910441538953355,30.404840843408056,17177.649965926612,43.05175430056796,798.435917939201,5.2600000059166305,0.24939239899250165,0.701327244457306,,100.0,100.0,0,346,0.0,True
369,2025-09-26T16:26:05.784269,20.0,5,False,,1.0,4.683059218906232e-05,0.056146059697060435,153,23,4.354135732829309,15.158873124579044,26897.927523997227,67.4133521904692,827.5072039007904,3.78680661021445,0.17362368990637395,0.6825879758908333,,100.0,99.50124688279301,0,17,4.683059218906232e-05,True
